experiment

dia 0  //3 contralateral

espesor 100 //um

rata 1

area de lesion 0 //um2

celulas
x(um)	y(um)	Tipo	Pb
1131.666667	1804.666667
1124.555667	1804.889
1111.444333	1814.222333
1094.111	1811.555667
1086.777667	1810.444333
1078.111	1811.555667
1082.111	1822.444333
1091.889	1821.111
1104.555667	1821.777667
1127.222333	1819.333333
1137.444333	1813.777667
1142.777667	1808.889
1161	1808.889
1171.444333	1804.222333

limite vasos
x(um)	y(um)	
1163	1788.444333
1145.889	1786.222333
1117.889	1778.666667
1100.111	1776.666667
1083	1787.333333
1072.777667	1796
1072.777667	1806.889
1091.889	1809.555667
1103	1810.444333
1117.444333	1812
1127.222333	1801.111
1140.555667	1802.444333
1151.222333	1797.333333
1155.889	1797.111

limite vasos
x(um)	y(um)	
1135.111	1756.555667
1123.111	1760.333333
1106.666667	1760.555667
1098	1749.889
1097.111	1733.666667
1108	1725.666667
1124.444333	1724.777667
1139.333333	1730.111
1146.444333	1746.111

limite vasos
x(um)	y(um)	
1170.444333	1750.777667
1175.111	1743.222333
1172.889	1733.889
1157.333333	1731.444333
1152.889	1747.666667
1152	1755.889
1162.666667	1757.222333

limite vasos
x(um)	y(um)	
1191.111	1748.333333
1178	1754.555667
1174.444333	1766.111
1177.111	1772.555667
1186.222333	1772.333333
1191.555667	1766.333333
1196.666667	1764.111
1195.111	1757.222333

limite vasos
x(um)	y(um)	
1240.889	2214.889
1250.444333	2206.222333
1255.333333	2195.777667
1249.777667	2181.555667
1232.666667	2176.222333
1212.222333	2179.555667
1202.444333	2209.777667
1214.444333	2213.777667
1225.333333	2222.222333
1237.555667	2222

limite vasos
x(um)	y(um)	
2029.777667	1270.111
2032.889	1263
2032	1256.111
2022.222333	1250.555667
2013.111	1255.444333
1999.777667	1260.777667
2003.777667	1274.777667
2009.333333	1278.777667
2023.555667	1277

limite vasos
x(um)	y(um)	
2225.777667	1088.777667
2221.333333	1079.889
2208.889	1086.777667
2207.111	1097.444333
2211.777667	1099.444333
2222.889	1098.777667
2226.444333	1095.889

limite vasos
x(um)	y(um)	
2273.333333	1087.444333
2266.222333	1077.222333
2258	1072.555667
2244.222333	1072.111
2244	1083
2252.444333	1091
2257.333333	1096.777667
2267.555667	1092.333333

limite vasos
x(um)	y(um)	
2318.666667	1142.333333
2320	1134.555667
2310.444333	1127.666667
2302.666667	1131.444333
2298.444333	1143
2304.444333	1148.111
2313.777667	1148.777667

limite vasos
x(um)	y(um)	
2337.777667	1050
2325.555667	1046.444333
2318.444333	1036.222333
2325.555667	1020.889
2345.777667	1020.889
2344.222333	1034.444333
2342.666667	1041.777667

limite vasos
x(um)	y(um)	
2421.333333	1079.555667
2430.889	1082.444333
2448.889	1076.222333
2449.333333	1062.889
2439.777667	1052.444333
2421.777667	1056.222333
2420.222333	1067.777667

limite vasos
x(um)	y(um)	
2529.666667	843
2531.666667	875
2535.666667	911
2528.666667	975
2517.666667	1020
2515.666667	1057
2536.666667	1051
2563.666667	1029
2592.666667	1001
2600.666667	964
2586.666667	919
2606.666667	877

limite vasos
x(um)	y(um)	
2148.666667	854
2162.666667	881
2176.666667	894
2201.666667	880
2202.666667	863
2186.666667	844

limite vasos
x(um)	y(um)	
2317.666667	831
2340.666667	858
2369.666667	852
2388.666667	845
2376.666667	831
2341.666667	829

limite vasos
x(um)	y(um)	
3521.666667	1105
3477.666667	1113
3476.666667	1134
3481.666667	1148
3515.666667	1148
3524.666667	1141
3530.666667	1129

limite vasos
x(um)	y(um)	
3512.666667	1173
3495.666667	1157
3476.666667	1153
3457.666667	1184
3446.666667	1204
3412.666667	1217
3412.666667	1255
3438.666667	1262
3459.666667	1255
3475.666667	1239
3491.666667	1217
3497.666667	1199

limite vasos
x(um)	y(um)	
3399.666667	1421
3379.666667	1393
3362.666667	1368
3344.666667	1386
3328.666667	1414
3345.666667	1435
3369.666667	1445
3395.666667	1440

limite vasos
x(um)	y(um)	
3286.666667	1598
3267.666667	1581
3248.666667	1574
3234.666667	1598
3244.666667	1626
3261.666667	1640
3282.666667	1633

limite vasos
x(um)	y(um)	
3129.666667	1431
3112.666667	1426
3075.666667	1448
3091.666667	1468
3092.666667	1487
3129.666667	1473
3149.666667	1461
3148.666667	1446

limite vasos
x(um)	y(um)	
2853	1505.555667
2846.333333	1499.555667
2835	1494.444333
2822.111333	1497.333333
2819.888667	1517.555667
2834.778	1528.666667
2839.666667	1540.222333
2849.888667	1555.777667
2862.555333	1561.777667
2863	1570.444333
2883.666667	1576.444333
2895	1575.111
2893.444667	1561.333333
2878.111333	1550.222333
2864.111333	1549.333333
2858.333333	1541.777667
2851.666667	1528.889
2848.333333	1513.111

limite vasos
x(um)	y(um)	
3011.111333	1517.777667
3008	1507.777667
2996	1503.777667
2977.333333	1502.889
2965.111333	1511.555667
2975.333333	1523.555667
2990.888667	1533.555667
3003.555333	1534.222333

limite vasos
x(um)	y(um)	
3135.555333	1580.444333
3132.888667	1565.333333
3117.778	1554.666667
3106	1550
3092	1554.444333
3090	1570.222333
3090.444667	1581.333333
3097.555333	1589.333333
3110.222	1590.444333
3124.888667	1588.666667
3133.555333	1586.444333

limite vasos
x(um)	y(um)	
3022.444667	1554
3001.333333	1552.889
2988.444667	1561.777667
2985.778	1575.777667
2993.778	1581.333333
3007.111333	1581.777667
3016.444667	1571.333333
3025.333333	1565.555667

limite vasos
x(um)	y(um)	
3055.555333	1484.222333
3045.778	1466.666667
3040.888667	1459.111
3025.111333	1464.222333
3021.333333	1477.333333
3023.778	1489.111
3030	1496.444333
3041.111333	1500
3054	1493.555667

limite vasos
x(um)	y(um)	
2903.888667	1483
2912.333333	1473.222333
2910.333333	1460.111
2893.222	1448.555667
2882.111333	1452.555667
2881	1469.222333
2882.333333	1480.777667
2895.222	1485.666667

limite vasos
x(um)	y(um)	
2844.111333	1627.111
2838.111333	1617.333333
2832.778	1611.777667
2821.444667	1611.555667
2810.333333	1613.111
2815.444667	1628.222333
2826.111333	1638.666667
2831	1645.111
2848.333333	1644.222333
2863.888667	1652
2877	1660.222333
2889.222	1658
2889.888667	1644
2883.888667	1635.555667
2873.666667	1635.111
2869	1645.555667
2850.555333	1638.889
2845.888667	1632.444333

limite vasos
x(um)	y(um)	
2898.666667	1736.555667
2907.333333	1733
2918.444667	1744.111
2922.888667	1762.111
2915.111333	1776.111
2900.222	1777.222333
2888.222	1769.889
2887.555333	1758.555667
2889.555333	1746.333333

limite vasos
x(um)	y(um)	
3095.666667	1726.889
3100.555333	1726.222333
3113	1715.777667
3109.666667	1705.111
3097.222	1696.222333
3083.888667	1704.222333
3086.778	1716.444333

limite vasos
x(um)	y(um)	
3404	1563.111
3398.444333	1561.333333
3390.222333	1565.111
3385.333333	1579.555667
3385.333333	1595.777667
3392	1601.777667
3398.666667	1599.111
3402.889	1584.444333
3406	1574.666667

limite vasos
x(um)	y(um)	
3462	1618.889
3445.333333	1613.777667
3440	1621.111
3438.666667	1639.555667
3449.333333	1641.777667
3459.111	1641.111
3465.111	1633.333333
3463.333333	1626

limite vasos
x(um)	y(um)	
3482	1460.222333
3481.111	1478.666667
3487.111	1497.333333
3495.111	1515.777667
3505.333333	1520.222333
3514.444333	1517.111
3531.333333	1506
3535.333333	1494.222333
3540.222333	1478.889

limite vasos
x(um)	y(um)	
3379.111	1276.444333
3374	1274
3364.444333	1290
3368.889	1306
3381.111	1311.333333
3393.555667	1303.111
3394	1293.555667
3392.222333	1284.889

limite vasos
x(um)	y(um)	
3287.777667	1340.444333
3280	1338.444333
3268.444333	1337.555667
3260.444333	1352.222333
3262	1367.333333
3271.777667	1368.889
3282.889	1367.555667
3292	1356.666667
3293.555667	1344.666667
	
limite vasos
x(um)	y(um)
3141.444667	1273.333333
3153.666667	1280.889
3174.778	1289.555667
3191.666667	1283.777667
3198.111333	1272.444333
3202.111	1258.666667
3195.444667	1241.111
3181.666667	1241.777667
3167.888667	1240.889
3140.333333	1240.222333
3130.778	1240.222333
3117.888667	1250
3112.555333	1250.444333
3106.333333	1256
3122.778	1258.444333
3134.333333	1260.444333
3142.111333	1267.555667
	
limite vasos
x(um)	y(um)
3037.666667	1205.222333
3023.444667	1200.777667
3006.333333	1203.222333
2996.111333	1211.889
2985.444667	1221.444333
2985.888667	1233.444333
2988.333333	1250.555667
3003.444667	1255.666667
3023.666667	1243.222333
3039.222	1228.555667

limite vasos
x(um)	y(um)	
3052.333333	1267.222333
3047.222	1248.111
3038.111333	1247.666667
3021	1252.555667
3013	1260.333333
3008.778	1273.666667
3016.555333	1285
3039.222	1283.666667

limite vasos
x(um)	y(um)	
2799.333333	1304.111
2789.778	1293.222333
2779.333333	1293.222333
2767.778	1295.666667
2755.778	1310.333333
2767.555333	1330.555667
2791.555333	1321.666667

limite vasos
x(um)	y(um)	
2950.778	1348.222333
2962.111333	1348.889
2971.222	1339.333333
2972.555333	1325.777667
2963.222	1318.222333
2951.666667	1320.444333
2947.444667	1328.889
2947.222	1340.889

limite vasos
x(um)	y(um)	
2916.555333	1356.222333
2929	1340.666667
2920.333333	1327.111
2903.444667	1327.555667
2897.444667	1334.666667
2903.222	1348.666667

limite vasos
x(um)	y(um)	
2712.555667	1211.666667
2717.444333	1197
2717.444333	1183.222333
2704.333333	1169
2690.333333	1166.777667
2679	1199.222333
2686.111	1206.777667
2704.333333	1213.889

limite vasos
x(um)	y(um)	
2762.333333	1224.777667
2757.444667	1218.333333
2749.666667	1216.333333
2735.444667	1223.444333
2732.111333	1244.555667
2738.555333	1251.889
2745.666667	1243.222333
2757	1229.222333

limite vasos
x(um)	y(um)	
2689.222333	1154.111
2684.777667	1138.333333
2662.111	1127
2627.666667	1135
2629.889	1167.222333
2649.889	1190.555667
2657.889	1191.444333
2669.222333	1188.777667
2681.444333	1171.889

limite vasos
x(um)	y(um)	
2668.111	1073.555667
2659.222333	1061.555667
2652.555667	1047.111
2634.111	1044.666667
2607.889	1051.777667
2616.111	1073.111
2635.444333	1091.111
2662.777667	1092.666667

limite vasos
x(um)	y(um)	
2793	1089.444333
2786.111333	1078.555667
2775.666667	1081
2767.888667	1089.222333
2768.778	1099.666667
2783	1105.889
2792.333333	1097.666667

limite vasos
x(um)	y(um)	
2793.222	1049.889
2792.333333	1041
2786.555333	1034.333333
2767.222	1035
2752.333333	1048.555667
2762.333333	1065.889
2786.778	1067.222333

limite vasos
x(um)	y(um)	
2716.889	984.111
2696.444333	987.6666667
2704	1005
2711.555667	1008.777667
2726.666667	1001

limite vasos
x(um)	y(um)	
2647.222333	909.4443333
2634.777667	896.111
2621.666667	895
2609.222333	909.889
2609.889	927.6666667
2621.889	938.5556667
2640.111	933.4443333
2646.555667	925

limite vasos
x(um)	y(um)	
2285.5	946.3333333
2285.333333	931.5
2278.666667	921.3333333
2267.333333	920.6666667
2256.5	934.3333333
2263.5	947.1666667
2273	950.8333333

limite vasos
x(um)	y(um)	
2244.666667	1227.5
2238.666667	1219.5
2219.5	1222
2214.333333	1240.5
2214	1256.5
2219.833333	1271.5
2230	1288.333333
2247.833333	1289.833333
2261.333333	1282.166667
2257.5	1264.166667
2250.666667	1246
2246.666667	1239.833333

limite vasos
x(um)	y(um)	
2380	1305
2371.666667	1290.833333
2352.166667	1281.833333
2342.666667	1290.5
2350.5	1312.5
2370.333333	1319.833333

limite vasos
x(um)	y(um)	
2392.5	1239.666667
2382	1233.5
2372.5	1241.5
2369.333333	1254.5
2375.5	1270
2387.166667	1277.166667
2398.833333	1270.833333
2
limite vasos
x(um)	y(um)399	1252.166667
	
2449.333333	1207.666667
2435.166667	1201
2412.5	1206.666667
2402.5	1229.166667
2411.333333	1253
2433.333333	1256.833333
2449.166667	1246.5
2454.166667	1230.666667
2455.333333	1218.5

limite vasos
x(um)	y(um)	
2381.833333	1174.5
2389.166667	1194.5
2403.666667	1193.5
2414.666667	1182.666667
2410.833333	1168.166667
2400.166667	1157.666667
2389.833333	1156.5

limite vasos
x(um)	y(um)	
1563	1321.833333
1560.833333	1308.666667
1549.333333	1297.833333
1535.833333	1298.833333
1524.333333	1317.166667
1534.833333	1330.5
1546	1332.666667
1555.5	1328.833333

limite vasos
x(um)	y(um)	
1508.166667	1329.666667
1503	1317.5
1485.833333	1312
1472.5	1317.333333
1475.333333	1330.833333
1488.333333	1340.833333
1496.5	1341.333333
1505.166667	1336.666667

limite vasos
x(um)	y(um)	
1525.5	1460.166667
1518.5	1454.666667
1507.5	1452.5
1503	1462
1515.333333	1476
1521.5	1481.666667
1530.166667	1470

limite vasos
x(um)	y(um)	
889.6666667	2048.666667
891.3333333	2033
867	2024.666667
860.3333333	2033.333333
868.6666667	2057.666667

limite vasos
x(um)	y(um)	
1209.666667	1995
1207	1986.666667
1196.333333	1991.333333
1192.333333	2002.333333
1207	2003

limite vasos
x(um)	y(um)	
1288	1700
1286	1691
1276	1685
1266.666667	1692
1272.666667	1702.333333
1286.333333	1703.333333

limite vasos
x(um)	y(um)	
1498.666667	1290.666667
1490.666667	1282.666667
1480.666667	1278.333333
1471.333333	1291
1482	1305
1496.666667	1303.666667

limite vasos
x(um)	y(um)	
1668.666667	1259.666667
1658	1250.333333
1645.666667	1263.333333
1645.666667	1281.333333
1655.666667	1306.666667
1661	1314.666667
1674.666667	1310.666667
1680.333333	1296.333333
1679	1276

limite vasos
x(um)	y(um)	
1880.666667	1150.333333
1894.333333	1158
1905	1150
1905.333333	1139
1893.333333	1135
1883	1139.333333

limite vasos
x(um)	y(um)	
2404	1635
2419.666667	1638.333333
2421.666667	1628.333333
2412	1612.666667
2397.333333	1612.666667
2399	1623.333333

limite vasos
x(um)	y(um)	
2292	1601.666667
2289	1588.333333
2280.666667	1586
2265.666667	1595.333333
2274.333333	1611
2288.333333	1611.333333

limite vasos
x(um)	y(um)	
2294.666667	1509
2284.666667	1503
2269	1512.333333
2278	1526.666667
2295	1522.666667

limite vasos
x(um)	y(um)	
3053	1697.333333
3053.333333	1686.333333
3037	1681
3029.666667	1690
3037.333333	1706
3049.666667	1705.666667

limite vasos
x(um)	y(um)	
3148.666667	1799.333333
3146.666667	1784.666667
3146.333333	1778
3125.333333	1778.333333
3122.666667	1785
3111	1784.666667
3101.666667	1792.666667
3109.333333	1804
3132.666667	1802

limite vasos
x(um)	y(um)	
3126.666667	1396.333333
3120	1374.333333
3103	1373.333333
3093.666667	1391
3093	1406
3115	1403

limite vasos
x(um)	y(um)	
3033.333333	1334.666667
3045	1352
3059	1368
3074	1373
3087.333333	1363.666667
3090.333333	1344.333333
3078.333333	1332.666667
3061.666667	1328.666667
3047.333333	1327

limite vasos
x(um)	y(um)	
3251	1324.333333
3237.666667	1308.666667
3224	1317.333333
3218	1335.333333
3228	1343.333333
3244.666667	1336

limite vasos
x(um)	y(um)	
3375	1142.333333
3373.666667	1129
3362	1126.333333
3346.666667	1130
3352.333333	1144.333333
3365.666667	1147

limite vasos
x(um)	y(um)	
2994.333333	1157.666667
2976.333333	1145.333333
2962	1155.333333
2973	1176
2987.666667	1186.333333
3005	1182.333333
3000.333333	1171.666667

limite vasos
x(um)	y(um)	
2923	1129
2934	1135.666667
2949.666667	1130
2957.333333	1115.333333
2948.666667	1098.666667
2936.333333	1090.666667
2924.666667	1101.666667
2916.333333	1103.333333
2912.666667	1092.666667
2903.666667	1080.666667
2884.666667	1089.333333
2891.666667	1110.333333
2900	1123.333333
2907.333333	1133.666667
	
limite vasos
x(um)	y(um)
2885.666667	1237
3088.333333	1153.666667
3087.333333	1138.333333
3079	1125
3070	1114.333333
3053.333333	1112.666667
3036.666667	1124
3042.666667	1138.666667
3054.666667	1156.333333
3064.333333	1155
3069.666667	1163.333333
3082.666667	1163

limite vasos
x(um)	y(um)
2866	1108.666667
2849.333333	1099
2835.333333	1102
2822.333333	1120
2826	1147.333333
2833.666667	1166.333333
2846.333333	1172
2866.666667	1154.333333
2867	1138.333333
2864.333333	1121.333333
	
limite vasos
x(um)	y(um)
2725.666667	966.6666667
2732.333333	976.6666667
2750.333333	986
2769.333333	981.3333333
2778	962
2777.666667	943.6666667
2753.666667	939.6666667
2737.666667	943
2729	945
2727.333333	954
	
limite vasos
x(um)	y(um)
2513.666667	1134
2501.333333	1116.666667
2491.333333	1122.666667
2487.333333	1131
2498.333333	1139.666667

rata 2

area de lesion 0 //um2

celulas
x(um)	y(um)	Tipo	Pb
556	606.778	2	1
580.667	619.444	2	1
572.444	650.111	2	1
609.333	501.667	2	1
588.222	522.111	2	1
643.556	521.444	2	1
716.556	404.333	2	1
673	397.889	2	1
857.444	378.667	2	1
946.222	299.556	2	1
1016.444	343.333	2	1
1061.111	359.778	2	1
1255.889	344.444	2	1
1290	261.889	2	1
1409.111	241.111	2	1
1503.444	246.444	2	1
1621.778	341.778	2	1
2303.667	134.111	2	1
1832.556	435.889	2	1
1966	777	2	1
2037.778	832	2	1
1988.889	832.444	2	1
1916.444	1050.889	2	1
2218.556	1276.556	2	1
2246.778	1293.889	2	1
2214.111	1162.778	2	1
1793	1357.667	2	1
1820.778	1331.889	2	1
1745	1353	2	1
1714.333	1195	2	1
271.444	1352.222	2	1
255	1349.778	2	1
290.556	1727.889	2	1
520	2188.222	2	1
865.333	1951.556	2	1
1022.222	1601.778	2	1
1143.111	1473.556	2	1
1974	1375.333	2	1
1762.667	1247.667	2	1
1846.444	1130.444	2	1
1889.333	1094.111	2	1
1208.778	405	2	1
1445	511.333	2	1
1361.778	657.778	2	1
1173.222	389.889	2	1
1228.778	386.778	2	1
783.222	411.222	2	1
803.222	387.889	2	1
594.444	605.444	2	1
450.778	810.222	2	1
270.889	1074.556	2	1
643.333	1358.889	2	1
580.222	1430.111	2	1
661.667	2134.556	2	1
1425.333	1185.667	2	1
2088.333	1369.333	2	1
979.333	1067.667	2	1
1314	239.667	2	1
1349	257	2	0.3
1382.667	237.333	2	0.5
1425	300	2	0.5
1320	606	2	0.5
1494	787	2	0.5
1302.333	767.333	2	0.5
1433.667	961.667	2	0.5
1452	920.333	2	0.3
1440.667	1100	2	0.7
1412.333	1143.333	2	0.7
1423.333	1269.667	2	0.5
1413.333	1250.667	2	0.7
1076	1264	2	0.5
1125.333	1267	2	0.7
1206.333	1256.333	2	0.3
1339.333	1295	2	0.3
1033.333	1701.333	2	0.5
634	2203.333	2	0.7
288.333	2196	2	0.5
234	1835	2	0.5
612	1634.333	2	0.5
515.667	1415.667	2	0.3
338.333	1272.333	2	0.3
430	1302	2	0.3
264.667	1148.333	2	0.5
302	1204	2	0.7
366.333	1050.667	2	0.7
349.333	1025.333	2	0.7
317	944	2	0.3
471.667	839.667	2	0.5
485.778	927.444	2	0.3
605.444	618	2	0.3
682.556	634.667	2	0.5
638.778	551.889	2	0.5
570.556	580.111	2	0.5
553	561.889	2	0.5
881.333	482.111	2	0.5
792.111	364.222	2	0.5
1037.778	380.333	2	0.5
1140.889	411.222	2	0.7
1089.111	346.333	2	0.7
1292.111	397.889	2	0.3
1555.222	271.889	2	0.3
1442.222	397.333	2	0.3
1580.556	539	2	0.5
1564.111	440.556	2	0.5
1578.222	665.667	2	0.7
1459.111	647	2	0.7
1605.778	842.222	2	0.7
1694.667	830.667	2	0.5
1478.333	1207.333	2	0.3
1594.889	1244.222	2	0.3
1897.222	1261.556	2	0.5
2011.333	1408	2	0.3
2070.222	1306.889	2	0.5
2255	1081.778	2	0.5
2183.111	1275.444	2	0.7
2223.556	1330.111	2	0.3
2287.333	1322.556	2	0.5
2319.556	1356.556	2	0.3
2130	1039.889	2	0.3
2313.556	959	2	0.5
2190.667	870.222	2	0.5
2105.556	759	2	0.5
2225.778	513.778	2	0.7
2256.222	334.111	2	0.7
2299.333	242.778	2	0.3
2215.667	95	2	0.3
1932.333	276.889	2	0.3
2117.889	280.889	2	0.5
1783.111	717.444	2	0.5
1919.778	814.222	2	0.7
2012.889	896.556	2	0.7
1959.778	1060.889	2	0.7
1898.667	1116.778	2	0.5
1958.111	1139.667	2	0.3
1685.333	1142	2	0.3
1712.889	956.889	2	0.5
1664.667	797.333	2	0.3
1629.111	813.111	2	0.5
1561.778	733.778	2	0.5
1531.444	528.333	2	0.7
1535.111	238.778	2	0.7
1254.556	446.222	2	0.5
987.778	478.778	2	0.3
920.667	592.222	2	0.3
790.778	722.556	2	0.5
882.111	707.444	2	0.3
908.556	693	2	0.5
508.111	875.778	2	0.7
430.222	1017.444	2	0.7
395.111	1465.667	2	0.5
504.444	1446.333	2	0.5
317.333	1564.333	2	0.7
344.667	1853.556	2	0.5
563.778	2150.556	2	0.7
275.111	2073.556	2	0.7
274.222	2043.333	2	0.5
383.778	1434	1	1
294.444	1316.333	1	1
403.556	1085.889	1	1
420	1016.667	1	1
467.333	986.222	1	1
395.111	858.222	1	1
477.778	803.556	1	1
542.667	746.778	1	1
633.667	663.111	1	1
506.889	716.556	1	1
823	686.222	1	1
793	668.667	1	1
778.333	652.667	1	1
964.667	538.667	1	1
672.556	466.778	1	1
1111.778	544.556	1	1
1100.444	568.778	1	1
1146.556	553.778	1	1
1000.556	898.556	1	1
1040.778	868.333	1	1
921.889	835.889	1	1
1020.667	861.444	1	1
1056.444	803.222	1	1
1127.778	916.111	1	1
1192.889	1025.222	1	1
1415.333	868.222	1	1
1388.444	857.556	1	1
1577.333	487.889	1	1
1518.778	275.667	1	1
1801.333	336.889	1	1
1974.667	224.222	1	1
1921.111	200.667	1	1
1991.778	169.111	1	1
2041.778	178.667	1	1
1971.222	301	1	1
2159.111	372.667	1	1
2293.111	539.889	1	1
2065.444	526.778	1	1
2118.222	782.889	1	1
2284.889	750	1	1
2219.111	1080.889	1	1
2303.556	1148.556	1	1
2022.333	1355.778	1	1
2013.444	1301.444	1	1
2086.444	1132.778	1	1
1875.111	1026.444	1	1
1853	884	1	1
1838.111	898	1	1
1389	817.833	1	1
1369.833	810.5	1	1
1411.5	365.167	1	1
1295.167	321.167	1	1
1040.111	1457.111	1	1
903.667	1424	1	1
806.556	1412.222	1	1
961.556	1499.222	1	1
1108.778	1459.889	1	1
1209	1431.222	1	1
774.667	1729	1	1
856.778	1914	1	1
753.444	2057.778	1	1
677.667	2003.556	1	1
451.889	1748.111	1	1
670.222	1655	1	1
643.778	1650.111	1	1
730.889	1659.444	1	1
821.222	1478.111	1	1
680.111	1488.333	1	1
756.111	1353	1	1
736.778	1295.889	1	1
648.889	1217.778	1	1
879.667	948.889	1	1
866.333	936.889	1	1
849.667	904	1	1
1057.222	937.444	1	1
980.556	925.667	1	1
1314	942.556	1	1
1163.667	588.556	1	1
1196.222	464.222	1	1
1161.889	441	1	1
1059.222	436.111	1	1
673.444	547.111	1	1
756.778	803.667	1	1
660.778	1292.778	1	1
486.333	1333	1	1
546.111	1377.667	1	1
744.333	1411.444	1	1
913.778	1032.889	1	1
920	935.222	1	1
1021.333	924.333	1	1
971	671.111	1	1
844.333	489.333	1	1
818.889	1292.333	1	1
923.333	1328.556	1	1
1075.222	1634	1	1
1222.667	970.556	1	1
1235.778	951	1	1
1762.889	1287.889	1	1
1678.667	1291.444	1	1
1879.222	316.889	1	1
1404.111	293.444	1	1
1226	595.444	1	1
1252.333	656.444	1	1
1176	835.556	1	1
705.667	1123.667	1	1
547.778	1112.222	1	1
538.444	1102	1	1
975.444	1237.222	1	1

limite de lesion
x(um)	y(um)
242.667	2244
248	2206.667
248	2137.333
240	2101.333
256	2057.333
252	1981.333
234.667	1873.333
220	1842.667
225.333	1796
246.667	1706.667
241.333	1606.667
258.667	1561.333
262.667	1465.333
226.667	1377.333
214.667	1336
244	1278
246.667	1228.667
244	1195.333
206.667	1120.667
236	1077.667
245.333	1015
265.333	944.333
305.333	901.667
348	843
373.333	825.667
438.667	748.333
469.333	700.333
496	616.333
492	571
530.667	521.667
541.333	481.667
566.667	437.667
573.333	395

limite superior
x(um)	y(um)
616	384.333
653.333	364.333
702.667	343
770.667	285.667
817.333	272.333
881.333	264.333
922.667	279
1021.333	244.333
1080	245.667
1162.667	296.333
1236	261.667
1302.667	206.667
1346.667	168
1402.667	181.333
1461.333	172
1478.667	201.333
1540	150.667
1620	133.333
1680	168
1618.667	214.667
1690.667	249.333
1760	189.333
1824	212
1866.667	210.667
1896	158.667
1930.667	129.333
1984	125.333
2040	112
2082.667	124
2124	97.333
2161.333	92
2193.333	76
2260	105.333
2312	85.333

limite posterior
x(um)	y(um)
2324	100
2316	725.333
2332	734.667
2321.333	1416

limite inferrior
x(um)	y(um)
2285.333	1389.333
2172	1406.667
2025.333	1417.333
1900	1392
1725.333	1364
1606.667	1332
1537.333	1324
1422.667	1341.333
1366.667	1373.333
1285.333	1426.667
1240	1493.333
1188	1540
1130.667	1629.333
1112	1706.667
1085.333	1740
1034.667	1849.333
973.333	1916
921.333	1997.333
864	2080
810.667	2120
742.667	2180
670.667	2206.667
624	2250.667
514.667	2273.333
404	2305.333
302.667	2300
270.667	2268
	
limite vasos
x(um)	y(um)
264.111	1054.222
274.778	1048.444
288.111	1042.667
305.444	1030.667
325	1015.556
332.111	1001.333
345	983.556
361.444	974.222
373.444	947.111
387.222	964
399.222	968.444
403.222	961.333
397	956.444
397.889	940
398.778	925.333
398.889	902.778
396.667	897
380.667	880.111
372.222	858.778
360.667	846.333
358.444	851.667
366.444	868.556
370	880.556
381.556	892.111
387.333	905.889
388.667	919.222
378.444	916.556
368.222	909.444
347.333	899.667
322.889	893
316.667	900.111
329.556	901.444
340.667	906.333
354	922.333
358.889	935.667
356.222	953
351.333	964.556
331.333	977
318	989
303.333	1005.889
290.889	1024.111
280.667	1039.222
275.778	1041.444
259.333	1038.778
	
limite vasos
x(um)	y(um)	
551.444	1269.222
531.889	1260.333
512.778	1255
482.556	1248.778
460.778	1246.111
442.111	1240.333
434.111	1255.444
457.667	1265.667
482.111	1269.667
504.333	1275
530.111	1273.667
547.444	1279.889
	
limite vasos
x(um)	y(um)	
436.778	1693.444
469.222	1688.556
529.667	1684.111
568.333	1686.333
590.111	1673.889
618.111	1669.889
663	1670.778
678.111	1670.333
678.111	1663.222
651.889	1663.667
619.889	1661.444
588.778	1661.444
561.667	1666.778
553.222	1671.222
515	1676.556
499.444	1677.444
482.111	1674.333
449.667	1676.556
433.222	1688.556
411.444	1691.667
377.222	1686.778
349.667	1698.333
376.778	1701
393.222	1699.222
	
limite vasos
x(um)	y(um)	
786.444	1670.667
813.111	1675.111
833.556	1680.444
856.222	1687.111
875.333	1686.222
904.667	1691.556
920.222	1685.333
899.333	1675.111
873.111	1671.111
842	1665.778
818.889	1661.333
792.222	1655.111
	
limite vasos
x(um)	y(um)	
1135	1583.111
1120.333	1592.889
1115	1587.111
1106.111	1583.556
1097.667	1572
1084.778	1556.444
1065.222	1548
1052.778	1539.556
1051	1532.889
1055	1528.444
1060.778	1535.111
1073.222	1537.778
1085.222	1544.889
1099.889	1556.444
1114.556	1571.556
1123.444	1579.111
	
limite vasos
x(um)	y(um)	
1311.444	1355.222
1293.667	1334.778
1286.556	1322.778
1264.333	1292.556
1255.444	1266.333
1248.778	1241.889
1231	1207.222
1219.444	1175.667
1201.667	1145.889
1189.667	1123.667
1188.333	1107.667
1188.889	1099.111
1175.556	1114.667
1158.222	1103.556
1182.667	1091.556
1190.667	1088.444
1203.556	1117.333
1218.667	1133.778
1231.111	1153.778
1238.222	1178.222
1255.111	1205.333
1266.222	1227
1264	1246.556
1270.222	1267.889
1284.444	1275
1288.444	1296.778
1293.333	1316.778
1308	1331.889
1320.889	1348.778
	
limite vasos
x(um)	y(um)	
1179.556	1291.889
1180.889	1277.222
1181.333	1257.667
1184	1238.556
1176.889	1223.444
1164.444	1227.444
1164.444	1238.111
1170.222	1254.111
1164.444	1264.333
1168.889	1283.444
	
limite vasos
